id_country,start_place,start_day,prec,presMax,presMin,tmax,tmed,tmin,velmedia
8,León y Castillo,4,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
16,Castillo de la Luz,24,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4
11,Teatro Pérez Galdós,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
19,Ayuntamiento,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
1,Las Canteras - Luis Morote,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
18,Plaza de España (elect.),23,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4
11,Parque del Estadio Insular,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
19,San Telmo,6,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3
2,Parque Santa Catalina,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
8,Plazoleta de Farray,4,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
1,Torre Woermann,27,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7
18,Teatro Pérez Galdós,24,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4
1,Base Naval,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
14,Parque Santa Catalina,11,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6
14,Gabinete Literario,27,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7
9,Plaza O'Shanahan,23,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4
18,Plazoleta de Farray,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
11,Torre Las Palmas,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
11,Las Canteras - Luis Morote,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
11,Oficina de la Sitycleta,29,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4
2,Parque Santa Catalina,2,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3
16,Parque Santa Catalina,17,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1
11,Piscina Julio Navarro,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
12,Plaza de la feria,6,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3
1,Plaza de España,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
9,San Bernardo,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
11,Torre Las Palmas,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
26,Oficina de la Sitycleta,24,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4
14,Torre Woermann,7,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1
18,Plaza de España (elect.),23,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4
14,Base Naval,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
9,Autoridad portuaria,11,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6
14,Churruca,15,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8
14,León y Castillo,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
1,Las Canteras - Luis Morote,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
15,Churruca,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
1,Barranquillo Don Zoilo,17,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1
16,Cabildo de Gran Canaria,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
16,Plaza O'Shanahan,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
16,Ayuntamiento,10,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8
9,Oficina de la Sitycleta,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
14,Torre Woermann,11,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6
9,Autoridad portuaria,11,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6
18,Barranquillo Don Zoilo,24,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4
2,Mercado Central,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
2,León y Castillo,17,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1
18,Plaza O'Shanahan,9,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8
11,Torre Woermann,28,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1
1,San Telmo,1,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8
11,Cabildo de Gran Canaria,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
15,San Telmo,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
13,Ayuntamiento,15,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8
14,Plaza O'Shanahan,10,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8
8,Barranquillo Don Zoilo,26,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
16,Castillo de la Luz,24,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4
9,Ayuntamiento,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
18,C.C. La Minilla,28,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1
11,Castillo de la Luz,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
13,Castillo de Mata (elect.),1,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8
1,Canódromo (electric),25,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7
18,Barranquillo Don Zoilo,24,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4
1,León y Castillo,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
14,Torre Woermann,10,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8
9,Las Canteras - Luis Morote,18,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4
12,Gabinete Literario,10,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8
6,Teatro Pérez Galdós,9,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8
10,Plaza San Agustín,9,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8
19,Ayuntamiento,21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
1,Plaza de España (elect.),10,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8
1,Plaza de España (elect.),21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
12,Parque Santa Catalina,28,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1
7,Churruca,31,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
1,Torre Las Palmas,4,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
1,Torre Woermann,17,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1
1,Mercado Central,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
1,Teatro Pérez Galdós,25,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7
10,IES Mesa y López,21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
12,León y Castillo,1,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8
14,Plaza de la feria,31,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
20,Churruca,6,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3
9,Las Canteras - Luis Morote,18,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4
1,Mercado Central,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
16,Ayuntamiento,17,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1
15,Cabildo de Gran Canaria,15,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8
11,Gabinete Literario,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
15,Plaza de España (elect.),5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
11,San Bernardo,7,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1
11,Torre Woermann,28,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1
9,Parque Santa Catalina,25,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7
11,Gabinete Literario,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
9,Plaza Manuel Becerra,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
18,Torre Woermann,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
12,León y Castillo,2,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3
1,Obelisco,20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
5,Castillo de la Luz,11,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6
11,Plaza Manuel Becerra (elect.),15,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8
1,Obelisco,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
14,Las Canteras - Luis Morote,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
15,Plaza Manuel Becerra,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
15,Plaza del Pilar,11,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6
1,Plaza Manuel Becerra (elect.),10,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8
1,Canódromo,17,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1
14,Aparcamiento Sanapú,29,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4
14,Plaza de la feria,31,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
11,Las Canteras - Luis Morote,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
12,Parque Santa Catalina,3,7.1,1009.7,1006.5,20.1,18.9,17.7,1.7
13,Ayuntamiento,15,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8
1,San Telmo,9,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8
8,León y Castillo,1,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8
11,Intermodal El Rincón,18,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4
11,León y Castillo,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
3,Las Canteras - Luis Morote,20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
14,Churruca,28,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1
15,Plaza Manuel Becerra,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
1,San Telmo,21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
2,Torre Las Palmas,4,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
9,San Telmo,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
1,Castillo de la Luz,15,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8
14,Aparcamiento Sanapú,29,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4
9,San Telmo,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
11,Torre Woermann,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
1,Parque Santa Catalina,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
6,Teatro Pérez Galdós,6,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3
2,Torre Las Palmas,4,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
2,Las Canteras - Luis Morote,4,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
11,Plaza de España (elect.),20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
1,Plaza de España (elect.),16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
10,C.C. El Muelle,6,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3
1,Plaza Manuel Becerra (elect.),10,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8
1,Barranquillo Don Zoilo,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
9,Mercado Central,21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
1,Oficina de la Sitycleta,27,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7
2,Torre Woermann,28,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1
6,Oficina de la Sitycleta,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
10,Torre Las Palmas,26,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
1,C.C. El Muelle,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
1,Plaza de España (elect.),10,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8
15,Base Naval,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
18,Canódromo,29,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4
11,San Bernardo,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
1,Torre Woermann,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
6,Piscina Julio Navarro,9,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8
6,Teatro Pérez Galdós,11,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6
14,Plazoleta de Farray,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
9,Plaza de España (elect.),5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
16,Plaza del Pilar,7,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1
2,Mercado Central,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
18,Plaza de España (elect.),27,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7
1,Teatro Pérez Galdós,4,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
11,Oficina de la Sitycleta,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
13,Plaza de España (elect.),2,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3
1,Gabinete Literario,4,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
11,Oficina de la Sitycleta,1,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8
9,Plazoleta de Farray,7,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1
11,C.C. El Muelle,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
18,Torre Woermann,28,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1
2,Mercado Central,18,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4
25,C.C. El Muelle,26,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
9,Ayuntamiento,21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
6,Teatro Pérez Galdós,11,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6
6,Teatro Pérez Galdós,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
15,Plazoleta de Farray,2,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3
9,Mercado Central,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
9,Castillo de la Luz,27,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7
12,León y Castillo,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
15,Plazoleta de Farray,11,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6
10,Base Naval,2,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3
21,Parque Santa Catalina,10,0.0,1017.3,1014.1,24.8,22.4,20.0,0.8
11,Parque del Estadio Insular,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
11,León y Castillo,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
3,Torre Las Palmas,24,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4
16,Ayuntamiento,6,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3
15,C.C. El Muelle,26,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
9,Plaza Manuel Becerra,28,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1
1,Plazoleta de Farray,11,0.0,1017.2,1013.9,24.6,22.6,20.6,0.6
16,Plaza del Pilar,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
10,IES Mesa y López,24,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4
1,Plazoleta de Farray,17,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1
2,Las Canteras - Luis Morote,4,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
10,San Telmo,3,7.1,1009.7,1006.5,20.1,18.9,17.7,1.7
9,Plazoleta de Farray,17,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1
18,Plaza del Pilar,25,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7
1,Churruca,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
1,Cabildo de Gran Canaria,31,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
18,Intermodal El Rincón,4,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
6,Teatro Pérez Galdós,6,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3
10,Castillo de la Luz,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
1,Plaza del Pilar,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
2,C.C. El Muelle,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
14,Plaza de la feria,24,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4
1,Canódromo,20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
1,Plaza de España (elect.),14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
1,Paseo de Chil - Av. Escaleritas,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
1,Plazoleta de Farray,21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
7,Torre Woermann,17,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1
15,Plaza O'Shanahan,6,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3
19,Parque Santa Catalina,2,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3
19,Las Canteras - Luis Morote,25,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7
13,Castillo de Mata (elect.),30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
1,Torre Woermann,9,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8
1,Las Canteras - Luis Morote,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
1,Plaza O'Shanahan,27,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7
10,Muelle Deportivo,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
15,Torre Woermann,17,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1
18,San Telmo,27,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7
11,Obelisco,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
19,Las Canteras - Luis Morote,27,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7
12,León y Castillo,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
14,Las Canteras - Luis Morote,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
11,Base Naval,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
2,León y Castillo,1,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8
13,Torre Woermann,24,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4
3,Plaza de la feria,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
1,Plaza O'Shanahan,29,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4
9,C.C. La Minilla,17,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1
11,Las Canteras - Luis Morote,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
12,C.C. La Minilla,26,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
1,Paseo de Chil - Av. Escaleritas,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
14,Plaza O'Shanahan,17,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1
16,Ayuntamiento,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
16,Churruca,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
18,Plaza del Pilar,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
3,Oficina de la Sitycleta,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
1,Parque del Estadio Insular,15,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8
3,Parque Santa Catalina,28,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1
3,Ayuntamiento,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
14,Torre Las Palmas,26,0.0,1013.2,1009.9,23.2,20.4,17.7,2.5
11,Castillo de la Luz,24,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4
3,San Telmo,29,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4
14,Plaza O'Shanahan,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
14,Castillo de la Luz,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
15,Plaza de España (elect.),5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
15,Gabinete Literario,7,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1
15,Mercado Central,9,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8
11,San Bernardo,1,3.1,1015.7,1012.0,22.3,20.6,19.0,2.8
11,Plaza O'Shanahan,21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
1,C.C. El Muelle,13,0.0,1017.2,1015.0,25.0,22.2,19.4,1.1
1,C.C. El Muelle,29,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4
9,Torre Woermann,25,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7
9,Plaza Manuel Becerra (elect.),29,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4
1,Plaza Manuel Becerra,6,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3
19,Las Canteras - Luis Morote,25,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7
7,Torre Woermann,17,0.0,1018.4,1015.5,22.9,20.8,18.7,1.1
9,Muelle Deportivo,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
6,Teatro Pérez Galdós,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
16,Cabildo de Gran Canaria,18,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4
12,Obelisco,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
3,Plaza O'Shanahan,20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
18,Plaza de España (elect.),25,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7
7,Plaza de España,6,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3
14,Intermodal El Rincón,28,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1
10,Base Naval,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
15,Plaza de la feria,28,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1
15,Mercado Central,29,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4
19,Parque Santa Catalina,2,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3
10,Castillo de la Luz,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
15,Plaza Manuel Becerra,6,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3
11,Plaza Manuel Becerra,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
1,Oficina de la Sitycleta,20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
1,Torre Woermann,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
11,C.C. La Minilla,21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
12,León y Castillo,9,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8
3,C.C. El Muelle,25,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7
13,Plaza de España (elect.),20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
1,Oficina de la Sitycleta,15,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8
3,Parque Santa Catalina,28,0.0,1020.6,1018.1,23.2,21.8,20.5,1.1
9,Las Canteras - Luis Morote,24,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4
11,Piscina Julio Navarro,24,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4
1,Churruca,31,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
15,Plaza Manuel Becerra,24,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4
1,Plaza de España (elect.),19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
11,Piscina Julio Navarro,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
14,Plaza San Agustín,30,0.0,1022.1,1019.5,24.9,22.5,20.1,1.9
9,Muelle Deportivo,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
18,Base Naval,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
1,León y Castillo,15,4.0,1016.9,1014.0,23.2,21.6,19.9,2.8
10,Plaza de España (elect.),9,0.0,1015.2,1009.2,25.0,22.4,19.9,0.8
16,Castillo de la Luz,18,0.0,1020.5,1017.1,23.0,20.6,18.3,1.4
11,Piscina Julio Navarro,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
13,Castillo de Mata (elect.),16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
11,San Bernardo,12,0.0,1017.9,1015.3,24.1,22.0,20.0,0.8
1,Plaza O'Shanahan,4,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
3,Churruca,24,0.0,1021.5,1018.5,23.1,20.2,17.4,1.4
6,Teatro Pérez Galdós,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
13,Castillo de Mata (elect.),20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
6,Oficina de la Sitycleta,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
6,Castillo de Mata (elect.),23,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4
15,Mercado Central,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
13,Plaza de España (elect.),27,0.0,1019.7,1012.0,22.5,21.1,19.7,4.7
12,León y Castillo,21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
1,Oficina de la Sitycleta,20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
14,Parque Santa Catalina,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
10,Muelle Deportivo,3,7.1,1009.7,1006.5,20.1,18.9,17.7,1.7
16,Plaza del Pilar,6,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3
18,Canódromo,23,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4
11,Plaza de España (elect.),8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
9,Ayuntamiento,2,1.1,1012.9,1008.8,23.0,20.7,18.4,3.3
9,Torre Las Palmas,25,0.0,1019.5,1013.1,24.7,20.8,17.0,1.7
15,Oficina Sítycleta (elect.),22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
1,Plaza O'Shanahan,21,0.0,1026.0,1022.6,23.5,20.6,17.7,0.8
11,Castillo de la Luz,6,0.0,1015.1,1010.9,24.9,21.7,18.5,0.3
1,Parque Santa Catalina,7,0.8,1010.9,1005.6,22.7,20.8,19.0,1.1
1,Parque Santa Catalina,20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
19,C.C. El Muelle,4,0.0,1007.7,1004.9,23.0,20.1,17.2,1.1
1,Obelisco,20,0.0,1024.1,1019.6,23.7,21.0,18.2,1.4
1,Plazoleta de Farray,16,0.0,1016.9,1014.0,22.5,19.9,17.3,1.9
10,Plazoleta de Farray,19,0.0,1021.2,1018.7,23.3,20.6,17.8,1.1
15,Plaza de la feria,29,0.0,1022.8,1019.3,23.7,21.4,19.1,1.4
11,Churruca,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
19,Churruca,5,0.4,1015.0,1006.1,24.2,22.0,19.9,1.4
1,Canódromo,14,0.0,1016.4,1013.7,24.6,22.2,19.8,1.7
1,Barranquillo Don Zoilo,31,0.0,1021.1,1017.9,23.8,21.4,18.9,2.5
18,Canódromo,23,0.0,1023.6,1020.7,23.5,20.8,18.0,1.4
11,Paseo de Chil - Av. Escaleritas,22,0.0,1025.5,1022.2,23.8,21.0,18.3,1.1
6,Teatro Pérez Galdós,8,0.0,1010.0,1005.7,23.7,22.0,20.2,0.6
